device_id,device_type,os,mac,hostname,owner_user_id,attached_switch_id,attached_interface,vlan
D010674,phone,iOS,26:b0:80:a4:73:f7,PHN-875511,U05901,SW084,Gi1/0/22,40
D010675,phone,iOS,4a:35:cb:b8:a8:d7,PHN-609382,U08852,SW004,Gi1/0/15,10
D010676,phone,iOS,e2:7d:a4:3b:4e:0a,PHN-966859,U02067,SW039,Gi1/0/7,60
D010677,phone,iOS,7e:c8:6c:e0:62:ec,PHN-737218,U07590,SW055,Gi1/0/48,60
D010678,phone,iOS,76:ab:49:f1:51:12,PHN-981930,U04816,SW074,Gi1/0/35,10
D010679,phone,iOS,16:81:85:f8:49:ea,PHN-473407,U04977,SW056,Gi1/0/32,40
D010680,phone,iOS,de:9e:e3:f7:ac:9e,PHN-213317,U06472,SW064,Gi1/0/11,30
D010681,phone,iOS,ce:0f:32:5b:fe:40,PHN-319250,U09707,SW061,Gi1/0/1,30
D010682,phone,iOS,aa:54:9f:82:43:5d,PHN-319179,U08072,SW015,Gi1/0/31,30
D010683,phone,iOS,ae:dc:d3:0c:d2:02,PHN-401960,U00768,SW036,Gi1/0/44,40
D010684,phone,iOS,4a:73:4f:00:f6:0f,PHN-365109,U08321,SW031,Gi1/0/19,60
D010685,phone,iOS,2e:56:c6:98:9f:30,PHN-550289,U01141,SW037,Gi1/0/6,50
D010686,phone,iOS,02:35:a6:0f:b3:9d,PHN-935797,U04260,SW020,Gi1/0/26,60
D010687,phone,iOS,06:70:92:5f:da:df,PHN-200070,U00185,SW097,Gi1/0/48,20
D010688,phone,iOS,3e:47:b0:75:0f:25,PHN-803110,U06168,SW013,Gi1/0/22,60
D010689,phone,iOS,56:48:4a:62:66:e6,PHN-610933,U01363,SW034,Gi1/0/17,30
D010690,phone,iOS,b2:11:e4:f3:e0:3f,PHN-209234,U06103,SW041,Gi1/0/46,30
D010691,phone,iOS,82:e1:b8:76:33:29,PHN-819109,U07175,SW064,Gi1/0/12,10
D010692,phone,iOS,ee:a1:91:e0:b0:75,PHN-494535,U00270,SW019,Gi1/0/17,60
D010693,phone,iOS,72:f4:1e:1a:87:54,PHN-699319,U09150,SW074,Gi1/0/12,10
D010694,phone,iOS,8e:b8:94:60:6f:6c,PHN-936298,U05556,SW008,Gi1/0/8,30
D010695,phone,iOS,3e:f6:73:a0:14:26,PHN-234739,U06757,SW007,Gi1/0/43,60
D010696,phone,iOS,7e:fa:66:8d:6f:0c,PHN-285622,U00367,SW020,Gi1/0/18,40
D010697,phone,iOS,72:93:20:fd:a4:e1,PHN-265341,U00698,SW021,Gi1/0/39,10
D010698,phone,iOS,9e:f3:61:3d:99:84,PHN-598161,U04922,SW064,Gi1/0/24,60
D010699,phone,iOS,9e:de:f1:06:09:8a,PHN-980462,U05785,SW083,Gi1/0/35,40
D010700,phone,iOS,5a:3f:4f:c2:da:39,PHN-720307,U09696,SW083,Gi1/0/4,20
D010701,phone,iOS,4a:fd:5f:95:8b:85,PHN-626906,U00242,SW018,Gi1/0/28,20
D010702,phone,iOS,06:b1:1b:c4:0b:7d,PHN-158322,U07543,SW046,Gi1/0/45,60
D010703,phone,iOS,86:a7:18:5b:b8:68,PHN-401498,U05597,SW017,Gi1/0/48,40
D010704,phone,iOS,e2:0a:96:16:6d:f0,PHN-488657,U07703,SW063,Gi1/0/10,30
D010705,phone,iOS,52:4f:35:fd:18:90,PHN-540199,U00703,SW025,Gi1/0/37,20
D010706,phone,iOS,66:08:a2:3b:c1:53,PHN-926316,U01727,SW069,Gi1/0/45,60
D010707,phone,iOS,2e:74:9a:fb:b7:30,PHN-416611,U02163,SW080,Gi1/0/36,30
D010708,phone,iOS,36:66:b8:38:68:9f,PHN-110617,U00016,SW069,Gi1/0/20,40
D010709,phone,iOS,4a:bc:78:83:b7:11,PHN-479901,U04047,SW002,Gi1/0/7,10
D010710,phone,iOS,1e:a2:c5:ec:5f:e1,PHN-670051,U00202,SW099,Gi1/0/27,20
D010711,phone,iOS,62:81:33:61:14:1a,PHN-444370,U09407,SW045,Gi1/0/2,50
D010712,phone,iOS,92:cc:5c:07:d5:74,PHN-886691,U00459,SW063,Gi1/0/33,50
D010713,phone,iOS,32:ef:9e:34:69:dc,PHN-819461,U06653,SW072,Gi1/0/20,60
D010714,phone,iOS,2a:13:77:06:69:b7,PHN-486967,U04741,SW056,Gi1/0/4,10
D010715,phone,iOS,ca:e9:42:9a:11:79,PHN-917317,U04128,SW097,Gi1/0/34,40
D010716,phone,iOS,e2:df:27:f4:3e:3c,PHN-333073,U09879,SW090,Gi1/0/20,10
D010717,phone,iOS,02:00:da:b6:c7:28,PHN-933492,U00038,SW069,Gi1/0/25,50
D010718,phone,iOS,fe:05:76:95:a1:23,PHN-753992,U00168,SW064,Gi1/0/14,10
D010719,phone,iOS,d6:56:2b:98:94:40,PHN-244571,U07695,SW035,Gi1/0/21,10
D010720,phone,iOS,f6:89:1b:74:9f:97,PHN-430262,U09714,SW045,Gi1/0/9,60
D010721,phone,iOS,9a:bb:ab:d6:e6:96,PHN-695841,U03190,SW002,Gi1/0/10,10
D010722,phone,iOS,6a:d5:09:f6:13:32,PHN-400981,U00567,SW078,Gi1/0/33,60
D010723,phone,iOS,76:d2:dd:33:82:94,PHN-825203,U05705,SW013,Gi1/0/40,50
D010724,phone,iOS,de:89:da:f8:17:f5,PHN-334414,U04594,SW021,Gi1/0/8,40
D010725,phone,iOS,2a:a9:67:ab:bf:3a,PHN-924207,U06868,SW061,Gi1/0/8,10
D010726,phone,iOS,66:25:6a:9b:a7:a2,PHN-964708,U08371,SW070,Gi1/0/28,20
D010727,phone,iOS,42:7f:91:56:fb:66,PHN-191638,U05798,SW005,Gi1/0/27,20
D010728,phone,iOS,4a:1b:37:fd:54:b6,PHN-770826,U07306,SW080,Gi1/0/19,30
D010729,phone,iOS,3a:58:07:47:6e:80,PHN-701057,U07348,SW014,Gi1/0/48,20
D010730,phone,iOS,9a:c6:40:94:58:8d,PHN-224760,U01590,SW066,Gi1/0/47,20
D010731,phone,iOS,36:ca:5f:72:58:81,PHN-690965,U06222,SW081,Gi1/0/31,20
D010732,phone,iOS,72:35:ce:2a:db:4a,PHN-367706,U05139,SW019,Gi1/0/44,10
D010733,phone,iOS,26:27:6e:55:71:af,PHN-829368,U09414,SW039,Gi1/0/22,60
D010734,phone,iOS,7a:b1:7e:71:42:6a,PHN-906947,U05081,SW053,Gi1/0/1,60
D010735,phone,iOS,c6:e6:b3:08:d0:dc,PHN-100713,U02198,SW057,Gi1/0/6,20
D010736,phone,iOS,7e:03:82:43:49:46,PHN-846689,U05562,SW083,Gi1/0/39,20
D010737,phone,iOS,0a:14:ab:82:97:0c,PHN-983094,U04321,SW097,Gi1/0/7,60
D010738,phone,iOS,52:55:ba:5d:a8:fe,PHN-416949,U00887,SW040,Gi1/0/9,10
D010739,phone,iOS,6e:94:33:3b:c3:3d,PHN-983648,U05795,SW062,Gi1/0/33,50
D010740,phone,iOS,86:68:c1:16:d1:65,PHN-738245,U06929,SW095,Gi1/0/23,10
D010741,phone,iOS,5e:6b:38:46:79:19,PHN-610338,U01847,SW063,Gi1/0/12,10
D010742,phone,iOS,02:e2:3f:4e:c4:40,PHN-190732,U00357,SW006,Gi1/0/39,60
D010743,phone,iOS,ae:b1:bd:02:b6:78,PHN-547943,U08566,SW031,Gi1/0/35,40
D010744,phone,iOS,e2:83:d4:09:84:a2,PHN-234062,U06816,SW070,Gi1/0/14,30
D010745,phone,iOS,9e:19:bd:74:6d:57,PHN-360087,U07356,SW099,Gi1/0/10,10
D010746,phone,iOS,d6:6b:11:0f:ab:dc,PHN-910768,U03079,SW023,Gi1/0/36,40
D010747,phone,iOS,86:f0:bc:5f:1c:8b,PHN-200666,U07209,SW021,Gi1/0/12,40
D010748,phone,iOS,a6:a3:02:3e:66:d6,PHN-589035,U00328,SW066,Gi1/0/12,10
D010749,phone,iOS,3a:11:0e:66:cc:08,PHN-981530,U07337,SW012,Gi1/0/43,50
D010750,phone,iOS,6a:8a:80:4e:c0:62,PHN-222575,U08656,SW096,Gi1/0/42,40
D010751,phone,iOS,e6:10:4c:9d:bb:ae,PHN-270665,U02440,SW093,Gi1/0/47,60
D010752,phone,iOS,16:8c:fe:1e:2b:da,PHN-541502,U00570,SW059,Gi1/0/22,50
D010753,phone,iOS,ba:ba:dc:40:29:6d,PHN-547491,U06743,SW035,Gi1/0/36,40
D010754,phone,iOS,66:29:14:9c:3f:6c,PHN-517570,U08923,SW042,Gi1/0/10,10
D010755,phone,iOS,1a:a5:c6:9c:7a:63,PHN-300447,U00725,SW057,Gi1/0/48,20
D010756,phone,iOS,fa:48:ba:62:88:ff,PHN-997177,U03835,SW088,Gi1/0/3,20
D010757,phone,iOS,d2:97:f5:83:36:ff,PHN-196369,U03189,SW075,Gi1/0/42,60
D010758,phone,iOS,ce:cf:17:22:ee:8b,PHN-113165,U01064,SW046,Gi1/0/30,20
D010759,phone,iOS,6a:ae:92:64:df:7d,PHN-320076,U00666,SW065,Gi1/0/46,40
D010760,phone,iOS,ca:d8:4e:8f:56:28,PHN-765672,U01081,SW059,Gi1/0/33,60
D010761,phone,iOS,72:25:4d:40:3b:74,PHN-215760,U07819,SW012,Gi1/0/10,10
D010762,phone,iOS,de:c3:94:0d:9c:e7,PHN-780713,U06958,SW031,Gi1/0/33,40
D010763,phone,iOS,f6:7b:7b:4a:ae:58,PHN-454996,U07502,SW020,Gi1/0/36,60
D010764,phone,iOS,06:89:5e:c6:78:7c,PHN-797542,U03200,SW056,Gi1/0/24,60
D010765,phone,iOS,4e:c2:11:ba:8b:18,PHN-293936,U01550,SW098,Gi1/0/29,40
D010766,phone,iOS,d6:7f:31:82:96:9c,PHN-799830,U04870,SW075,Gi1/0/20,30
D010767,phone,iOS,ce:47:4c:ab:17:e4,PHN-101648,U03320,SW069,Gi1/0/13,20
D010768,phone,iOS,3a:d4:5f:74:85:23,PHN-738680,U07271,SW050,Gi1/0/30,40
D010769,phone,iOS,92:85:c3:a9:51:55,PHN-121106,U09999,SW036,Gi1/0/25,60
D010770,phone,iOS,46:2e:09:b7:d5:02,PHN-481425,U07592,SW020,Gi1/0/2,40
D010771,phone,iOS,da:90:68:b7:d7:14,PHN-735133,U08735,SW093,Gi1/0/37,40
D010772,phone,iOS,ea:63:27:54:79:b7,PHN-144475,U04240,SW004,Gi1/0/12,20
D010773,phone,iOS,52:a3:38:f0:ff:6f,PHN-930904,U08847,SW093,Gi1/0/3,50
D010774,phone,iOS,fe:20:b8:65:92:73,PHN-970828,U06915,SW021,Gi1/0/13,30
D010775,phone,iOS,52:f4:4d:19:08:04,PHN-721386,U03504,SW083,Gi1/0/43,30
D010776,phone,iOS,12:d4:4a:3c:df:ff,PHN-317969,U00877,SW088,Gi1/0/38,20
D010777,phone,iOS,46:26:74:de:ac:24,PHN-740537,U08754,SW094,Gi1/0/21,40
D010778,phone,iOS,62:fe:47:d4:23:55,PHN-374705,U06876,SW097,Gi1/0/22,10
D010779,phone,iOS,42:97:32:47:b6:d8,PHN-696632,U08498,SW050,Gi1/0/21,60
D010780,phone,iOS,92:db:88:27:d8:a6,PHN-237470,U06300,SW057,Gi1/0/3,60
D010781,phone,iOS,72:94:9f:60:ee:a1,PHN-654308,U07696,SW005,Gi1/0/18,60
D010782,phone,iOS,da:35:65:05:7e:06,PHN-398586,U04979,SW086,Gi1/0/43,60
D010783,phone,iOS,fe:cb:c2:09:4e:b0,PHN-628233,U09782,SW061,Gi1/0/31,60
D010784,phone,iOS,c6:b1:41:3d:8d:43,PHN-395036,U04116,SW006,Gi1/0/19,50
D010785,phone,iOS,76:7a:fe:d1:a1:7f,PHN-344923,U02706,SW035,Gi1/0/48,30
D010786,phone,iOS,9e:d8:d5:8c:9c:73,PHN-423726,U00263,SW088,Gi1/0/4,20
D010787,phone,iOS,26:96:c3:4c:54:8e,PHN-887990,U07160,SW038,Gi1/0/42,10
D010788,phone,iOS,66:2c:a1:c1:b0:41,PHN-463216,U04104,SW028,Gi1/0/21,10
D010789,phone,iOS,b2:4d:83:9d:3e:2b,PHN-722023,U06464,SW027,Gi1/0/25,50
D010790,phone,iOS,8a:c1:dc:65:fe:bc,PHN-701095,U02042,SW018,Gi1/0/46,20
D010791,phone,iOS,ce:a1:6c:f5:72:15,PHN-641634,U03529,SW056,Gi1/0/45,10
D010792,phone,iOS,a2:a7:29:12:0c:82,PHN-973788,U02965,SW028,Gi1/0/39,60
D010793,phone,iOS,fa:39:15:5b:f7:d6,PHN-139773,U02975,SW061,Gi1/0/26,10
D010794,phone,iOS,1a:56:e3:d5:4a:5e,PHN-570171,U04170,SW049,Gi1/0/29,10
D010795,phone,iOS,1a:92:30:e1:15:a6,PHN-978185,U03872,SW069,Gi1/0/44,30
D010796,phone,iOS,92:8c:b0:e3:92:38,PHN-994684,U06298,SW062,Gi1/0/37,20
D010797,phone,iOS,76:3f:82:31:26:11,PHN-499011,U04680,SW007,Gi1/0/15,10
D010798,phone,iOS,46:07:20:05:9f:d8,PHN-149589,U00088,SW002,Gi1/0/25,50
D010799,phone,iOS,1e:bc:3b:38:bb:94,PHN-422005,U08587,SW031,Gi1/0/40,40
D010800,phone,iOS,32:1a:7c:ab:20:4a,PHN-438130,U02535,SW035,Gi1/0/39,30
D010801,phone,iOS,12:85:8e:7c:56:98,PHN-427298,U09523,SW045,Gi1/0/15,20
D010802,phone,iOS,a6:f5:26:32:04:dc,PHN-127149,U00546,SW074,Gi1/0/41,40
D010803,phone,iOS,4a:58:c5:2b:17:f0,PHN-931522,U06272,SW098,Gi1/0/28,40
D010804,phone,iOS,86:87:70:a5:ff:d2,PHN-637579,U08804,SW079,Gi1/0/17,40
D010805,phone,iOS,5a:95:cd:c2:aa:77,PHN-443384,U08130,SW037,Gi1/0/24,60
D010806,phone,iOS,3e:78:21:f4:54:3d,PHN-981218,U06888,SW023,Gi1/0/22,40
D010807,phone,iOS,8e:26:04:c9:f1:1a,PHN-864259,U04005,SW036,Gi1/0/4,60
D010808,phone,iOS,0e:72:3e:f9:af:3c,PHN-291020,U01654,SW024,Gi1/0/11,60
D010809,phone,iOS,9a:1b:8b:b6:72:a8,PHN-264578,U03686,SW057,Gi1/0/7,10
D010810,phone,iOS,f2:e1:20:9c:69:e3,PHN-745851,U08562,SW072,Gi1/0/33,20
D010811,phone,iOS,3e:9b:fa:ef:51:a3,PHN-888579,U04925,SW025,Gi1/0/21,50
D010812,phone,iOS,9e:a4:95:27:94:c4,PHN-786819,U06919,SW063,Gi1/0/7,10
D010813,phone,iOS,16:f2:25:3e:65:6f,PHN-841818,U08750,SW037,Gi1/0/29,50
D010814,phone,iOS,ee:52:27:72:73:25,PHN-193204,U06674,SW049,Gi1/0/23,30
D010815,phone,iOS,92:fb:c4:14:5d:27,PHN-252603,U06097,SW024,Gi1/0/33,20
D010816,phone,iOS,6e:d7:7c:49:0c:75,PHN-489419,U00358,SW056,Gi1/0/47,40
D010817,phone,iOS,c6:4b:d5:8d:2a:e8,PHN-631639,U05932,SW010,Gi1/0/48,20
D010818,phone,iOS,5a:16:4e:3d:12:2f,PHN-225772,U08208,SW049,Gi1/0/23,30
D010819,phone,iOS,1e:0a:84:13:80:4f,PHN-154679,U02500,SW043,Gi1/0/2,50
D010820,phone,iOS,56:7c:9b:23:b1:94,PHN-416965,U05898,SW040,Gi1/0/4,40
D010821,phone,iOS,5e:ae:56:20:3a:77,PHN-738545,U09768,SW093,Gi1/0/7,60
D010822,phone,iOS,5a:b5:77:87:ec:1a,PHN-826149,U04692,SW082,Gi1/0/1,30
D010823,phone,iOS,a6:49:b9:d6:93:9b,PHN-835777,U06890,SW059,Gi1/0/31,50
D010824,phone,iOS,82:eb:ad:ab:e0:a3,PHN-361563,U09260,SW092,Gi1/0/46,40
D010825,phone,iOS,b6:af:6c:8b:cd:5b,PHN-362747,U06510,SW069,Gi1/0/37,60
D010826,phone,iOS,5a:bb:ef:bc:b8:3f,PHN-939989,U07586,SW066,Gi1/0/34,60
D010827,phone,iOS,76:ba:d3:eb:46:b3,PHN-241043,U00203,SW048,Gi1/0/16,60
D010828,phone,iOS,9a:e1:95:4b:0f:b2,PHN-798618,U07640,SW027,Gi1/0/35,10
D010829,phone,iOS,9e:e0:b6:ff:38:32,PHN-103706,U03879,SW030,Gi1/0/25,10
D010830,phone,iOS,86:4d:4a:10:5b:e2,PHN-336869,U04041,SW098,Gi1/0/18,60
D010831,phone,iOS,7a:4f:b3:08:ce:24,PHN-272521,U07710,SW072,Gi1/0/3,50
D010832,phone,iOS,62:bf:9c:43:1a:4a,PHN-483571,U02850,SW010,Gi1/0/25,40
D010833,phone,iOS,56:04:4a:f6:48:2e,PHN-198564,U00014,SW023,Gi1/0/21,40
D010834,phone,iOS,36:91:34:f8:87:32,PHN-655966,U02996,SW097,Gi1/0/27,10
D010835,phone,iOS,46:6e:9b:50:7e:87,PHN-496456,U06745,SW020,Gi1/0/23,40
D010836,phone,iOS,b2:e0:ce:85:f5:cd,PHN-646060,U00966,SW057,Gi1/0/37,10
D010837,phone,iOS,a6:59:d6:5b:ce:7d,PHN-754106,U05472,SW036,Gi1/0/44,40
D010838,phone,iOS,36:43:47:be:40:08,PHN-606727,U00734,SW074,Gi1/0/25,40
D010839,phone,iOS,36:9c:99:1f:bc:eb,PHN-570390,U02808,SW088,Gi1/0/17,40
D010840,phone,iOS,4a:08:53:2d:79:54,PHN-438590,U08739,SW041,Gi1/0/15,50
D010841,phone,iOS,7a:e9:15:30:74:f7,PHN-692273,U01773,SW002,Gi1/0/43,60
D010842,phone,iOS,2a:05:ff:94:8c:c7,PHN-949631,U00836,SW036,Gi1/0/26,40
D010843,phone,iOS,6e:bc:13:e1:14:48,PHN-230047,U07283,SW004,Gi1/0/47,50
D010844,phone,iOS,8e:e5:b0:18:3b:d6,PHN-179114,U06590,SW021,Gi1/0/33,30
D010845,phone,iOS,16:23:c2:20:5d:e7,PHN-818899,U06712,SW038,Gi1/0/28,50
D010846,phone,iOS,16:2a:9f:fe:6a:d8,PHN-669768,U08529,SW011,Gi1/0/3,20
D010847,phone,iOS,0a:6c:dc:03:3d:a4,PHN-621347,U03593,SW005,Gi1/0/36,30
D010848,phone,iOS,66:c1:14:d9:42:20,PHN-132022,U03548,SW032,Gi1/0/23,40
D010849,phone,iOS,02:8f:5e:0d:c0:48,PHN-492626,U06884,SW005,Gi1/0/6,60
D010850,phone,iOS,ca:c7:7b:58:3c:bb,PHN-600149,U00033,SW025,Gi1/0/17,60
D010851,phone,iOS,02:2b:cd:15:a6:38,PHN-777527,U07358,SW012,Gi1/0/22,20
D010852,phone,iOS,d2:09:63:44:22:e2,PHN-265876,U02274,SW055,Gi1/0/44,30
D010853,phone,iOS,3a:a4:38:43:3a:40,PHN-639363,U03883,SW082,Gi1/0/31,10
D010854,phone,iOS,16:f8:ad:ad:e9:87,PHN-175871,U03609,SW088,Gi1/0/19,50
D010855,phone,iOS,4a:0f:91:fa:95:31,PHN-828861,U04192,SW064,Gi1/0/48,10
D010856,phone,iOS,c6:e8:23:33:a5:9d,PHN-147522,U02976,SW009,Gi1/0/31,10
D010857,phone,iOS,b2:55:f8:1a:0d:4e,PHN-611783,U03574,SW008,Gi1/0/47,50
D010858,phone,iOS,ae:e5:43:8a:2a:59,PHN-960044,U03064,SW078,Gi1/0/22,30
D010859,phone,iOS,1a:f0:84:40:95:d2,PHN-415411,U09751,SW078,Gi1/0/41,20
D010860,phone,iOS,b2:93:d6:d0:74:5b,PHN-215596,U09486,SW027,Gi1/0/40,50
D010861,phone,iOS,6e:17:7e:bd:d9:00,PHN-684950,U09354,SW100,Gi1/0/35,50
D010862,phone,iOS,d6:43:f7:e8:56:ea,PHN-423489,U01154,SW066,Gi1/0/45,60
D010863,phone,iOS,36:da:7e:19:b2:8f,PHN-699379,U06316,SW043,Gi1/0/27,50
D010864,phone,iOS,06:78:32:58:e1:f5,PHN-523286,U04656,SW065,Gi1/0/5,40
D010865,phone,iOS,da:2f:45:d7:18:01,PHN-414272,U02102,SW004,Gi1/0/19,60
D010866,phone,iOS,02:d2:46:22:f5:9d,PHN-121946,U02236,SW078,Gi1/0/1,40
D010867,phone,iOS,be:3d:c1:91:8d:e1,PHN-432387,U08937,SW021,Gi1/0/13,50
D010868,phone,iOS,3e:34:86:e3:3e:4c,PHN-932168,U07367,SW004,Gi1/0/34,10
D010869,phone,iOS,9e:da:5f:94:64:1a,PHN-990934,U08206,SW065,Gi1/0/7,40
D010870,phone,iOS,7e:4e:cd:59:56:50,PHN-113788,U09147,SW002,Gi1/0/31,20
D010871,phone,iOS,d6:6a:d4:ad:ca:e8,PHN-276499,U03533,SW005,Gi1/0/31,50
D010872,phone,iOS,22:b4:ee:58:ff:7e,PHN-920370,U03419,SW017,Gi1/0/27,50
D010873,phone,iOS,c2:ab:d7:48:8d:0d,PHN-847481,U07017,SW097,Gi1/0/34,50
D010874,phone,iOS,22:2d:32:c1:49:43,PHN-128613,U08879,SW099,Gi1/0/21,50
D010875,phone,iOS,fa:5a:6b:54:0e:54,PHN-483140,U07673,SW041,Gi1/0/32,40
D010876,phone,iOS,02:f2:90:07:95:52,PHN-469261,U08946,SW035,Gi1/0/36,10
D010877,phone,iOS,e6:86:a0:e8:ae:47,PHN-986060,U06903,SW042,Gi1/0/29,20
D010878,phone,iOS,d6:89:26:93:a5:73,PHN-804647,U03545,SW065,Gi1/0/34,60
D010879,phone,iOS,c2:2a:8a:44:22:ad,PHN-794262,U07496,SW061,Gi1/0/37,50
D010880,phone,iOS,f6:c3:7c:38:b0:d7,PHN-122300,U01404,SW031,Gi1/0/20,60
D010881,phone,iOS,f2:72:68:fb:4d:57,PHN-723440,U03387,SW025,Gi1/0/44,10
D010882,phone,iOS,06:d2:c5:22:b0:16,PHN-828831,U03552,SW049,Gi1/0/16,20
D010883,phone,iOS,be:5b:1c:e1:52:a5,PHN-472208,U01116,SW030,Gi1/0/3,40
D010884,phone,iOS,2e:9b:64:76:5c:83,PHN-523355,U03534,SW043,Gi1/0/47,10
D010885,phone,iOS,ee:36:e5:40:b5:6a,PHN-328052,U03141,SW005,Gi1/0/41,10
D010886,phone,iOS,aa:81:1d:c9:cd:cc,PHN-524134,U06184,SW019,Gi1/0/20,30
D010887,phone,iOS,fe:67:d4:96:f4:0f,PHN-405210,U06413,SW098,Gi1/0/11,50
D010888,phone,iOS,f6:19:fb:0a:70:c1,PHN-267545,U04562,SW036,Gi1/0/11,60
D010889,phone,iOS,7e:7b:ef:c9:d6:91,PHN-993282,U00221,SW042,Gi1/0/28,60
D010890,phone,iOS,1a:ac:05:22:5b:33,PHN-310187,U01626,SW019,Gi1/0/47,30
D010891,phone,iOS,42:f6:95:4b:49:af,PHN-268978,U07984,SW090,Gi1/0/16,50
D010892,phone,iOS,be:74:00:2b:88:de,PHN-818741,U05625,SW028,Gi1/0/34,20
D010893,phone,iOS,06:8f:56:d0:f1:b5,PHN-241523,U01726,SW030,Gi1/0/18,50
D010894,phone,iOS,6e:18:7f:49:45:11,PHN-109355,U07048,SW041,Gi1/0/27,60
D010895,phone,iOS,76:c8:b5:0c:cd:88,PHN-627683,U00312,SW083,Gi1/0/31,40
D010896,phone,iOS,9e:ed:90:bc:24:dd,PHN-386900,U09781,SW082,Gi1/0/37,10
D010897,phone,iOS,6a:24:a4:37:85:cf,PHN-725346,U00432,SW018,Gi1/0/36,20
D010898,phone,iOS,8a:ea:5e:b7:2f:80,PHN-388311,U00605,SW019,Gi1/0/11,60
D010899,phone,iOS,f2:7a:32:50:8e:b9,PHN-184391,U05719,SW025,Gi1/0/6,50
D010900,phone,iOS,0e:bc:38:17:aa:11,PHN-343759,U03065,SW019,Gi1/0/27,50
D010901,phone,iOS,72:81:9d:1f:4d:e3,PHN-459954,U03525,SW050,Gi1/0/20,10
D010902,phone,iOS,8e:41:fd:c0:d6:9b,PHN-379688,U06558,SW024,Gi1/0/14,30
D010903,phone,iOS,e2:6f:a5:d6:41:3a,PHN-637061,U04470,SW008,Gi1/0/10,40
D010904,phone,iOS,fe:83:09:21:86:70,PHN-210284,U04978,SW082,Gi1/0/42,50
D010905,phone,iOS,66:3b:f9:95:2d:ce,PHN-685104,U04636,SW035,Gi1/0/5,10
D010906,phone,iOS,fe:02:fa:4a:99:a9,PHN-250038,U06046,SW024,Gi1/0/7,50
D010907,phone,iOS,c2:9f:13:ce:72:47,PHN-641731,U08057,SW014,Gi1/0/17,40
D010908,phone,iOS,ae:6b:74:cc:d4:a5,PHN-601441,U06854,SW084,Gi1/0/11,40
D010909,phone,iOS,92:23:7c:4c:48:ee,PHN-246653,U07426,SW063,Gi1/0/4,60
D010910,phone,iOS,ba:ef:6b:05:11:2f,PHN-605518,U00767,SW032,Gi1/0/12,50
D010911,phone,iOS,fa:d2:41:23:ec:a0,PHN-971725,U09580,SW086,Gi1/0/18,50
D010912,phone,iOS,66:f0:db:31:d4:81,PHN-936705,U06940,SW031,Gi1/0/22,40
D010913,phone,iOS,4e:90:c0:66:5e:36,PHN-780063,U01156,SW024,Gi1/0/26,60
D010914,phone,iOS,e2:d0:ab:da:3f:48,PHN-579007,U02350,SW038,Gi1/0/7,60
D010915,phone,iOS,72:46:ad:4b:b0:b2,PHN-794157,U02994,SW006,Gi1/0/47,20
D010916,phone,iOS,72:0d:19:03:a9:84,PHN-494059,U05028,SW043,Gi1/0/27,50
D010917,phone,iOS,6a:10:4f:c0:2e:41,PHN-378649,U09080,SW079,Gi1/0/20,40
D010918,phone,iOS,82:fc:69:56:1a:87,PHN-185631,U09839,SW041,Gi1/0/36,60
D010919,phone,iOS,02:75:23:13:c2:07,PHN-536072,U04937,SW061,Gi1/0/45,30
D010920,phone,iOS,e2:30:0c:58:08:48,PHN-762457,U07406,SW039,Gi1/0/1,50
D010921,phone,iOS,e6:25:b4:e4:58:74,PHN-873618,U06150,SW084,Gi1/0/25,20
D010922,phone,iOS,aa:94:11:3f:0c:ef,PHN-501456,U08042,SW100,Gi1/0/43,60
D010923,phone,iOS,5a:ad:1b:d8:b2:00,PHN-722477,U08191,SW056,Gi1/0/12,20
D010924,phone,iOS,76:e1:8a:f9:9e:47,PHN-783230,U06830,SW073,Gi1/0/41,20
D010925,phone,iOS,46:cc:9b:8f:98:59,PHN-316367,U08756,SW063,Gi1/0/29,60
D010926,phone,iOS,6e:0f:12:43:8f:5f,PHN-274155,U09039,SW091,Gi1/0/3,20
D010927,phone,iOS,82:0c:26:50:f8:57,PHN-606275,U02898,SW093,Gi1/0/42,40
D010928,phone,iOS,72:29:ab:aa:ce:0f,PHN-653703,U09462,SW092,Gi1/0/4,30
D010929,phone,iOS,8a:04:93:60:82:d4,PHN-142079,U03762,SW008,Gi1/0/35,50
D010930,phone,iOS,fa:11:e3:36:b7:9c,PHN-751809,U04346,SW042,Gi1/0/28,20
D010931,phone,iOS,a2:1d:03:47:d2:66,PHN-533419,U01989,SW050,Gi1/0/39,30
D010932,phone,iOS,fe:39:12:65:58:1c,PHN-425570,U00366,SW081,Gi1/0/16,60
D010933,phone,iOS,ce:42:c6:76:d6:eb,PHN-520287,U01846,SW059,Gi1/0/6,60
D010934,phone,iOS,42:2b:dd:36:b6:92,PHN-531907,U00378,SW046,Gi1/0/24,20
D010935,phone,iOS,4e:16:7a:fc:68:4a,PHN-748310,U03369,SW055,Gi1/0/36,30
D010936,phone,iOS,3e:bb:97:c4:b5:1d,PHN-157917,U03719,SW062,Gi1/0/28,30
D010937,phone,iOS,6a:c9:62:17:c3:64,PHN-861563,U09120,SW063,Gi1/0/5,40
D010938,phone,iOS,0e:e0:87:77:f3:dd,PHN-343264,U03167,SW076,Gi1/0/31,40
D010939,phone,iOS,1e:4c:d2:5c:da:4a,PHN-874164,U01780,SW040,Gi1/0/20,10
