device_id,mac,ip,vlan,switch_id,interface,lease_start,lease_end,assignment_type
D011925,b6:2c:be:07:29:4a,10.5.40.27,40,SW030,Gi1/0/13,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D011926,4a:ad:0b:33:d7:6f,10.6.60.84,60,SW017,Gi1/0/15,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D011927,b2:a9:f7:b9:cc:ca,10.5.10.20,10,SW055,Gi1/0/11,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D011928,ca:c8:32:73:8e:7c,10.7.30.216,30,SW080,Gi1/0/33,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D011929,1a:b7:f9:56:e7:d9,10.6.50.40,50,SW017,Gi1/0/33,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D011930,86:b6:5c:35:ff:e6,10.8.50.219,50,SW002,Gi1/0/7,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D011931,fe:b7:00:5c:22:ab,10.1.60.92,60,SW007,Gi1/0/47,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D011932,52:da:16:17:9a:71,10.2.30.15,30,SW023,Gi1/0/26,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D011933,d2:4c:ae:e3:15:3a,10.6.60.129,60,SW017,Gi1/0/35,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D011934,22:a6:75:47:f4:aa,10.7.10.186,10,SW099,Gi1/0/1,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D011935,66:f7:2f:b0:d5:07,10.2.50.64,50,SW023,Gi1/0/19,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D011936,7e:ce:4a:bd:7b:dc,10.1.20.140,20,SW069,Gi1/0/48,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D011937,62:df:93:63:2f:3e,10.5.50.102,50,SW073,Gi1/0/42,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D011938,f2:be:69:cd:76:b1,10.10.60.159,60,SW024,Gi1/0/2,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D011939,42:38:73:97:3f:8d,10.8.50.57,50,SW014,Gi1/0/33,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D011940,52:39:af:b5:2a:77,10.9.20.114,20,SW019,Gi1/0/37,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D011941,ca:72:68:34:73:67,10.5.60.227,60,SW091,Gi1/0/7,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D011942,fa:22:ea:c0:90:f1,10.2.60.40,60,SW041,Gi1/0/42,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D011943,b6:44:53:b9:ab:46,10.8.30.72,30,SW002,Gi1/0/9,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D011944,7e:8c:37:70:1e:71,10.4.20.43,20,SW066,Gi1/0/48,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D011945,fe:75:59:12:db:66,10.8.40.109,40,SW042,Gi1/0/1,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D011946,e2:59:da:51:82:32,10.6.60.16,60,SW017,Gi1/0/32,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D011947,b2:a0:c7:89:1f:57,10.6.60.16,60,SW017,Gi1/0/12,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D011948,1a:76:fb:10:9f:f6,10.3.10.72,10,SW078,Gi1/0/30,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D011949,1a:6a:8c:d8:9e:79,10.3.10.189,10,SW032,Gi1/0/37,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D011950,da:99:f5:2f:5d:e5,10.9.40.167,40,SW006,Gi1/0/27,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D011951,9e:1c:54:54:e6:90,10.7.60.148,60,SW080,Gi1/0/36,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D011952,0a:1d:ac:a5:7f:8f,10.9.10.77,10,SW019,Gi1/0/37,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D011953,42:1b:e1:0f:e4:ae,10.2.50.232,50,SW100,Gi1/0/16,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D011954,62:f1:fa:f4:26:1f,10.8.20.101,20,SW062,Gi1/0/42,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D011955,52:7a:3a:db:2a:8e,10.1.20.152,20,SW056,Gi1/0/4,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D011956,e2:ab:c4:d2:2a:3f,10.2.60.151,60,SW074,Gi1/0/26,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D011957,ee:83:67:88:40:3c,10.6.20.229,20,SW021,Gi1/0/37,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D011958,3e:8b:ab:6e:e6:bc,10.5.20.162,20,SW070,Gi1/0/35,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D011959,a6:cf:45:6d:54:6e,10.2.60.116,60,SW018,Gi1/0/16,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D011960,e6:97:6c:7f:66:6a,10.8.60.216,60,SW025,Gi1/0/47,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D011961,5e:f0:8b:18:b1:48,10.8.60.166,60,SW059,Gi1/0/48,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D011962,f6:b5:19:2b:f4:41,10.9.40.96,40,SW038,Gi1/0/6,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D011963,0a:f4:66:47:90:8f,10.9.20.18,20,SW093,Gi1/0/5,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D011964,e2:54:fb:86:0a:91,10.9.50.184,50,SW006,Gi1/0/29,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D011965,0e:98:2b:b5:52:21,10.1.50.199,50,SW010,Gi1/0/9,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D011966,8e:d0:36:4b:cb:98,10.8.30.92,30,SW002,Gi1/0/4,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D011967,ee:ca:d8:65:7f:07,10.9.40.154,40,SW093,Gi1/0/40,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D011968,62:f2:8c:c9:9a:79,10.2.60.180,60,SW041,Gi1/0/21,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D011969,76:f9:40:25:0b:19,10.5.40.195,40,SW091,Gi1/0/42,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D011970,36:cd:84:d0:49:f0,10.1.50.233,50,SW056,Gi1/0/35,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D011971,02:33:6d:4a:21:c7,10.4.10.152,10,SW088,Gi1/0/32,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D011972,5a:38:e8:d5:1d:5a,10.9.60.90,60,SW084,Gi1/0/19,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D011973,32:74:ed:57:41:93,10.1.60.118,60,SW010,Gi1/0/36,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D011974,46:31:87:2f:da:08,10.7.10.128,10,SW098,Gi1/0/5,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D011975,5e:50:09:30:f3:37,10.8.30.54,30,SW050,Gi1/0/15,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D011976,ea:4b:12:e5:3a:30,10.8.20.69,20,SW062,Gi1/0/40,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D011977,ba:fa:1f:33:b3:97,10.10.40.58,40,SW024,Gi1/0/33,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D011978,7a:f1:a6:c5:9d:37,10.9.60.135,60,SW084,Gi1/0/12,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D011979,06:d5:54:d2:54:f3,10.3.20.112,20,SW009,Gi1/0/41,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D011980,7a:92:ac:c2:a7:6f,10.8.50.134,50,SW013,Gi1/0/25,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D011981,8a:ab:e1:c7:75:c5,10.2.10.28,10,SW023,Gi1/0/36,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D011982,56:04:bc:85:b5:be,10.9.30.204,30,SW084,Gi1/0/8,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D011983,2a:ba:84:6a:5e:07,10.9.40.221,40,SW084,Gi1/0/7,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D011984,42:d4:6a:e6:5a:f6,10.8.30.197,30,SW025,Gi1/0/48,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D011985,7a:d5:38:bb:a8:c2,10.1.10.176,10,SW056,Gi1/0/44,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D011986,4e:1d:33:45:fc:f9,10.7.30.109,30,SW040,Gi1/0/19,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D011987,da:9e:87:c2:ed:ab,10.1.30.38,30,SW056,Gi1/0/45,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D011988,ba:04:bd:b1:b5:30,10.5.40.51,40,SW004,Gi1/0/40,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D011989,fa:c1:e6:fc:db:e4,10.8.20.87,20,SW042,Gi1/0/14,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D011990,2e:d6:b5:87:ea:68,10.10.30.70,30,SW046,Gi1/0/19,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D011991,4a:20:dd:f4:8e:5f,10.5.60.87,60,SW004,Gi1/0/26,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D011992,52:7a:44:c5:08:de,10.1.30.130,30,SW069,Gi1/0/17,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D011993,16:36:cd:93:3c:db,10.9.50.112,50,SW038,Gi1/0/14,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D011994,02:a9:be:94:2e:02,10.8.20.242,20,SW025,Gi1/0/12,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D011995,3e:bc:5d:f8:a2:8b,10.10.50.35,50,SW081,Gi1/0/31,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D011996,86:2e:fb:5e:98:36,10.2.30.172,30,SW083,Gi1/0/20,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D011997,e6:20:2b:72:8f:e1,10.8.40.62,40,SW025,Gi1/0/47,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D011998,56:c1:63:16:ff:c4,10.9.20.74,20,SW095,Gi1/0/43,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D011999,2a:46:68:a0:d5:17,10.5.60.116,60,SW004,Gi1/0/5,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D012000,be:de:9d:86:8d:b1,10.8.20.248,20,SW059,Gi1/0/32,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D012001,2e:de:d1:25:b4:60,10.2.20.239,20,SW074,Gi1/0/31,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D012002,9a:c8:46:16:53:43,10.10.50.210,50,SW024,Gi1/0/3,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D012003,82:9c:06:85:29:a0,10.9.20.22,20,SW037,Gi1/0/38,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D012004,7e:9b:2c:f1:61:64,10.2.60.116,60,SW074,Gi1/0/26,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D012005,a2:62:69:5c:0e:70,10.9.50.204,50,SW037,Gi1/0/40,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D012006,96:44:d4:08:44:4c,10.5.20.174,20,SW030,Gi1/0/24,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D012007,06:70:70:fc:50:51,10.4.60.96,60,SW066,Gi1/0/21,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D012008,22:62:e4:1d:0c:79,10.6.60.37,60,SW017,Gi1/0/33,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D012009,06:c8:9b:b3:c7:8c,10.6.20.124,20,SW057,Gi1/0/37,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D012010,aa:3f:82:74:d7:32,10.9.40.245,40,SW028,Gi1/0/37,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D012011,96:96:c8:35:72:12,10.3.30.80,30,SW032,Gi1/0/24,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D012012,da:0f:52:ce:87:73,10.8.60.48,60,SW043,Gi1/0/28,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D012013,26:8d:e2:00:52:6f,10.5.60.205,60,SW076,Gi1/0/48,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D012014,ee:60:f7:d6:d3:86,10.2.30.214,30,SW023,Gi1/0/43,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D012015,8a:68:10:42:6e:23,10.5.60.201,60,SW070,Gi1/0/20,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D012016,02:40:71:00:c5:99,10.6.50.124,50,SW034,Gi1/0/31,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D012017,c6:8c:c7:8f:41:ce,10.9.10.122,10,SW092,Gi1/0/8,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D012018,ea:c9:03:a9:88:e1,10.3.40.189,40,SW039,Gi1/0/17,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D012019,b2:6b:8f:3f:ff:2a,10.2.30.27,30,SW041,Gi1/0/26,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D012020,2e:4b:41:d5:43:86,10.6.60.89,60,SW079,Gi1/0/19,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D012021,4e:79:fe:2e:2f:31,10.9.20.30,20,SW006,Gi1/0/45,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D012022,6a:ba:44:3d:67:00,10.4.10.132,10,SW088,Gi1/0/42,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D012023,42:f3:13:5e:f7:f1,10.6.10.230,10,SW034,Gi1/0/2,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D012024,3a:fb:e5:c4:e0:bb,10.9.10.153,10,SW084,Gi1/0/13,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D012025,6a:c1:4e:84:b2:8f,10.9.30.20,30,SW037,Gi1/0/8,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D012026,f2:00:28:10:56:cd,10.9.60.109,60,SW019,Gi1/0/7,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D012027,42:0b:20:72:03:68,10.6.30.151,30,SW011,Gi1/0/27,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D012028,ae:db:fd:84:a3:c8,10.2.10.121,10,SW083,Gi1/0/37,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D012029,5a:60:c6:fe:d2:28,10.5.60.120,60,SW004,Gi1/0/35,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D012030,2e:1e:d7:e7:10:dc,10.4.60.244,60,SW066,Gi1/0/21,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D012031,06:18:2f:b6:cb:6f,10.4.50.58,50,SW063,Gi1/0/20,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D012032,46:4b:91:14:31:d8,10.10.10.118,10,SW024,Gi1/0/11,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D012033,86:54:7a:90:74:e8,10.6.20.99,20,SW079,Gi1/0/42,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D012034,ea:a8:a5:d5:75:f6,10.9.10.48,10,SW038,Gi1/0/40,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D012035,46:8b:a8:92:ef:0f,10.5.40.248,40,SW082,Gi1/0/18,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D012036,26:a2:ac:3e:8f:dd,10.9.20.126,20,SW035,Gi1/0/9,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D012037,e6:5c:e1:c4:38:d7,10.10.10.128,10,SW081,Gi1/0/23,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D012038,1e:a4:d9:fd:1a:e8,10.8.50.227,50,SW042,Gi1/0/36,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D012039,6a:ba:10:e9:01:5d,10.1.50.76,50,SW045,Gi1/0/14,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D012040,1a:9d:dd:f4:31:19,10.1.40.70,40,SW087,Gi1/0/17,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D012041,fa:7c:45:b1:d2:b6,10.1.20.218,20,SW010,Gi1/0/8,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D012042,2a:55:4e:1a:99:96,10.7.60.83,60,SW040,Gi1/0/35,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D012043,06:3c:8a:60:aa:f2,10.9.30.113,30,SW006,Gi1/0/43,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D012044,b2:56:d0:bc:86:f9,10.1.40.74,40,SW007,Gi1/0/38,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D012045,8a:0a:b1:3f:43:b1,10.8.10.75,10,SW013,Gi1/0/39,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D012046,1a:29:df:4d:2f:a2,10.5.40.99,40,SW076,Gi1/0/8,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D012047,e2:14:f6:a4:0a:ed,10.10.60.72,60,SW081,Gi1/0/42,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D012048,2a:fb:6d:f7:b5:0e,10.10.40.123,40,SW081,Gi1/0/40,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D012049,8e:fc:87:ea:b3:f5,10.2.20.204,20,SW100,Gi1/0/16,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D012050,f2:d6:61:56:b9:35,10.8.30.90,30,SW059,Gi1/0/30,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D012051,f2:de:96:d1:1c:ee,10.9.20.75,20,SW019,Gi1/0/4,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D012052,be:d7:00:7a:6d:1d,10.9.40.54,40,SW048,Gi1/0/42,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D012053,96:50:67:05:17:ae,10.6.40.112,40,SW057,Gi1/0/1,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D012054,2a:a9:71:1e:e6:96,10.7.60.91,60,SW080,Gi1/0/2,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D012055,1e:9f:fa:dc:18:82,10.9.10.105,10,SW048,Gi1/0/30,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D012056,2a:ee:56:f9:a0:1a,10.5.60.109,60,SW004,Gi1/0/37,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D012057,b2:01:97:f5:29:e3,10.1.20.145,20,SW087,Gi1/0/40,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D012058,6a:da:dd:00:62:9a,10.10.10.127,10,SW061,Gi1/0/48,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D012059,fa:64:6b:5c:4d:0b,10.6.20.56,20,SW011,Gi1/0/1,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D012060,7e:a1:57:cb:8f:90,10.3.30.167,30,SW097,Gi1/0/34,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D012061,d6:ea:d0:63:e4:f3,10.1.50.145,50,SW045,Gi1/0/16,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D012062,06:14:8c:5e:40:b9,10.5.40.187,40,SW082,Gi1/0/45,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D012063,9e:f6:3c:4e:38:c2,10.5.20.200,20,SW076,Gi1/0/15,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D012064,e6:3e:82:b1:08:60,10.9.50.208,50,SW028,Gi1/0/20,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D012065,3e:c8:ab:08:a7:48,10.9.10.183,10,SW092,Gi1/0/15,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D012066,42:64:49:79:d6:d5,10.4.20.70,20,SW094,Gi1/0/34,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D012067,76:17:39:bb:2a:e6,10.3.60.37,60,SW096,Gi1/0/44,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D012068,72:0f:08:06:80:54,10.5.60.157,60,SW020,Gi1/0/28,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D012069,de:49:2a:aa:b9:74,10.8.20.53,20,SW014,Gi1/0/17,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D012070,5e:ee:ac:b3:da:6f,10.1.30.54,30,SW056,Gi1/0/17,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D012071,e2:12:03:fd:c1:e2,10.10.30.169,30,SW024,Gi1/0/33,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D012072,12:0b:2f:cf:0c:e9,10.10.20.158,20,SW064,Gi1/0/30,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D012073,0e:b1:e9:28:10:50,10.5.20.52,20,SW070,Gi1/0/12,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D012074,b6:ba:e3:b9:c8:19,10.5.50.230,50,SW005,Gi1/0/18,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D012075,2e:52:4a:fd:6b:45,10.7.40.31,40,SW080,Gi1/0/46,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D012076,e2:36:a5:0b:39:5e,10.8.40.219,40,SW013,Gi1/0/46,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D012077,a6:82:a1:a2:ba:9b,10.8.50.204,50,SW059,Gi1/0/19,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D012078,d6:0c:3d:3b:14:92,10.1.60.155,60,SW056,Gi1/0/39,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D012079,66:4d:cb:4a:2e:e5,10.5.60.91,60,SW004,Gi1/0/4,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D012080,d6:6e:09:bb:3e:55,10.2.10.76,10,SW018,Gi1/0/42,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D012081,66:5a:d2:d7:3b:1e,10.1.50.142,50,SW056,Gi1/0/16,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D012082,e2:74:db:b6:c9:c0,10.2.10.43,10,SW041,Gi1/0/31,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D012083,fe:b4:a5:0a:10:e3,10.10.50.197,50,SW046,Gi1/0/30,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D012084,c6:ae:47:50:27:62,10.2.60.117,60,SW074,Gi1/0/41,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D012085,0a:25:4f:99:71:e5,10.5.60.138,60,SW073,Gi1/0/46,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D012086,ba:d8:ad:40:34:b2,10.5.30.105,30,SW065,Gi1/0/18,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D012087,d6:42:81:5a:5f:0e,10.5.60.39,60,SW076,Gi1/0/26,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D012088,02:3a:34:6d:28:e3,10.9.20.171,20,SW090,Gi1/0/32,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D012089,2a:ad:83:42:9e:72,10.5.60.173,60,SW020,Gi1/0/29,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D012090,0e:09:e9:48:51:4c,10.4.50.35,50,SW094,Gi1/0/17,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D012091,36:f5:bd:02:70:49,10.10.50.91,50,SW046,Gi1/0/19,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D012092,b6:bd:32:15:c0:e3,10.9.60.21,60,SW095,Gi1/0/29,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D012093,c2:8d:a9:6e:80:38,10.4.50.90,50,SW066,Gi1/0/46,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
D012094,26:9d:c6:0a:a2:f5,10.3.60.184,60,SW039,Gi1/0/4,2025-12-10T07:00:00+00:00,2025-12-10T19:00:00+00:00,DHCP
